page,word_idx,word,question_image_version
page_9,64,jurul,
page_9,65,lui,
page_9,66,Solaris,
page_9,67,o,
page_9,68,stație,
page_9,69,automată:,
page_9,70,sateloidul,
page_9,71,Luna,
page_9,72,247.,
page_10,0,Acest,
page_10,1,"sateloid,",
page_10,2,după,
page_10,3,ce,
page_10,4,a,
page_10,5,suferit,
page_10,6,trei,
page_10,7,"reconstrucții,",
page_10,8,efectuate,
page_10,9,la,
page_10,10,intervale,
page_10,11,de,
page_10,12,zeci,
page_10,13,de,
page_10,14,"ani,",
page_10,15,funcționează,
page_10,16,și,
page_10,17,acum.,
page_10,18,Datele,
page_10,19,pe,
page_10,20,care,
page_10,21,le-a,
page_10,22,cules,
page_10,23,au,
page_10,24,confirmat,
page_10,25,finalmente,
page_10,26,observațiile,
page_10,27,expediției,
page_10,28,lui,
page_10,29,Ottenskjold,
page_10,30,privind,
page_10,31,caracterul,
page_10,32,activ,
page_10,33,al,
page_10,34,mișcărilor,
page_10,35,oceanului.,
page_10,36,O,
page_10,37,navă,
page_10,38,a,
page_10,39,lui,
page_10,40,Shannahan,
page_10,41,a,
page_10,42,rămas,
page_10,43,pe,
page_10,44,orbită,
page_10,45,"înaltă,",
page_10,46,celelalte,
page_10,47,"două,",
page_10,48,după,
page_10,49,pregătiri,
page_10,50,"preliminare,",
page_10,51,au,
page_10,52,coborât,
page_10,53,pe,
page_10,54,o,
page_10,55,mică,
page_10,56,platformă,
page_10,57,"stâncoasă,",
page_10,58,care,
page_10,59,ocupă,
page_10,60,circa,
page_10,61,șase,
page_10,62,sute,
page_10,63,de,
page_10,64,mile,
page_10,65,pătrate,
page_10,66,în,
page_10,67,regiunea,
page_10,68,polului,
page_10,69,sud,
page_10,70,al,
page_10,71,Solaris-ului.,
page_11,0,Lucrările,
page_11,1,expediției,
page_11,2,s-au,
page_11,3,încheiat,
page_11,4,după,
page_11,5,18,
page_11,6,"luni,",
page_11,7,desfășurându-se,
page_11,8,cu,
page_11,9,"succes,",
page_11,10,exceptând,
page_11,11,un,
page_11,12,nefericit,
page_11,13,accident,
page_11,14,provocat,
page_11,15,de,
page_11,16,funcționarea,
page_11,17,greșită,
page_11,18,a,
page_11,19,aparatelor.,
page_11,20,"Totuși,",
page_11,21,în,
page_11,22,sânul,
page_11,23,echipei,
page_11,24,științifice,
page_11,25,s-a,
page_11,26,ajuns,
page_11,27,la,
page_11,28,o,
page_11,29,evidentă,
page_11,30,împărțire,
page_11,31,în,
page_11,32,două,
page_11,33,tabere,
page_11,34,antagonice.,
page_11,35,Obiectul,
page_11,36,conflictului,
page_11,37,era,
page_11,38,oceanul.,
page_11,39,Pe,
page_11,40,baza,
page_11,41,analizelor,
page_11,42,"efectuate,",
page_11,43,acesta,
page_11,44,a,
page_11,45,fost,
page_11,46,recunoscut,
page_11,47,drept,
page_11,48,un,
page_11,49,produs,
page_11,50,organic,
page_11,51,(nimeni,
page_11,52,nu,
page_11,53,îndrăznea,
page_11,54,pe,
page_11,55,atunci,
page_11,56,să-l,
page_11,57,considere,
page_11,58,ca,
page_11,59,fiind,
page_11,60,viu).,
page_12,0,Dacă,
page_12,1,însă,
page_12,2,biologii,
page_12,3,vedeau,
page_12,4,în,
page_12,5,acea,
page_12,6,sferă,
page_12,7,lichidă,
page_12,8,o,
page_12,9,formă,
page_12,10,primitivă,
page_12,11,de,
page_12,12,viață,
page_12,13,-,
page_12,14,ceva,
page_12,15,în,
page_12,16,genul,
page_12,17,unei,
page_12,18,colonii,
page_12,19,uriașe,
page_12,20,sau,
page_12,21,ceva,
page_12,22,asemănător,
page_12,23,cu,
page_12,24,o,
page_12,25,gigantică,
page_12,26,și,
page_12,27,unică,
page_12,28,celulă,
page_12,29,degenerată,
page_12,30,în,
page_12,31,creșterea,
page_12,32,ei,
page_12,33,(denumită,
page_12,34,„formație,
page_12,35,pre-biologică”),
page_12,36,și,
page_12,37,a,
page_12,38,cărei,
page_12,39,manta,
page_12,40,"gelatinoasă,",
page_12,41,pe,
page_12,42,alocuri,
page_12,43,adâncă,
page_12,44,de,
page_12,45,câteva,
page_12,46,"mile,",
page_12,47,ar,
page_12,48,fi,
page_12,49,cuprins,
page_12,50,întregul,
page_12,51,"glob,",
page_12,52,astronomii,
page_12,53,și,
page_12,54,fizicienii,
page_12,55,afirmau,
page_12,56,că,
page_12,57,ea,
page_12,58,trebuie,
page_12,59,să,
page_12,60,fie,
page_12,61,o,
page_12,62,structură,
page_12,63,aflată,
page_12,64,într-un,
page_12,65,stadiu,
page_12,66,de,
page_12,67,organizare,
page_12,68,atât,
page_12,69,de,
page_12,70,înalt,
page_12,71,încât,
page_12,72,nu,
page_12,73,era,
page_12,74,exclus,
page_12,75,să,
page_12,76,întreacă,
page_12,77,în,
page_12,78,complexitate,
page_12,79,organismele,
page_12,80,"pământene,",
page_12,81,de,
page_12,82,vreme,
page_12,83,ce,
page_12,84,putea,
page_12,85,influența,
page_12,86,în,
page_12,87,mod,
page_12,88,activ,
page_12,89,forma,
page_12,90,orbitei,
page_12,91,planetare.,
page_13,0,O,
page_13,1,altă,
page_13,2,"cauză,",
page_13,3,care,
page_13,4,să,
page_13,5,explice,
page_13,6,comportarea,
page_13,7,lui,
page_13,8,"Solaris,",
page_13,9,n-a,
page_13,10,fost,
page_13,11,găsită,
page_13,12,"și,",
page_13,13,în,
page_13,14,"plus,",
page_13,15,planetofizicienii,
page_13,16,au,
page_13,17,descoperit,
page_13,18,o,
page_13,19,relație,
page_13,20,între,
page_13,21,anumite,
page_13,22,procese,
page_13,23,ale,
page_13,24,oceanului,
page_13,25,plasmatic,
page_13,26,și,
page_13,27,gravific,
page_13,28,măsurat,
page_13,29,"local,",
page_13,30,care,
page_13,31,se,
page_13,32,modifica,
page_13,33,în,
page_13,34,funcție,
page_13,35,de,
page_13,36,„metabolismul”,
page_13,37,oceanic.,
page_13,38,"Așadar,",
page_13,39,"fizicienii,",
page_13,40,și,
page_13,41,nu,
page_13,42,"biologii,",
page_13,43,au,
page_13,44,emis,
page_13,45,paradoxala,
page_13,46,expresie,
page_13,47,de,
page_13,48,„mașină,
page_13,49,"plasmatică”,",
page_13,50,înțelegând,
page_13,51,prin,
page_13,52,aceasta,
page_13,53,un,
page_13,54,obiect,
page_13,55,"care,",
page_13,56,"deși,",
page_13,57,conform,
page_13,58,concepției,
page_13,59,"noastre,",
page_13,60,poate,
page_13,61,fi,
page_13,62,considerat,
page_13,63,"neînsuflețit,",
page_13,64,este,
page_13,65,totuși,
page_13,66,capabil,
page_13,67,să,
page_13,68,acționeze,
page_13,69,într-un,
page_13,70,scop,
page_13,71,vădit,
page_13,72,și,
page_13,73,la,
page_13,74,o,
page_13,75,scară,
page_13,76,—,
page_13,77,e,
page_13,78,bine,
page_13,79,s-o,
page_13,80,subliniem,
page_13,81,—,
page_13,82,astronomică.,
page_14,0,În,
page_14,1,această,
page_14,2,"dispută,",
page_14,3,care,
page_14,4,a,
page_14,5,atras,
page_14,6,în,
page_14,7,vâltoarea,
page_14,8,ei,
page_14,9,în,
page_14,10,numai,
page_14,11,câteva,
page_14,12,săptămâni,
page_14,13,cele,
page_14,14,mai,
page_14,15,autorizate,
page_14,16,"personalități,",
page_14,17,doctrina,
page_14,18,lui,
page_14,19,Gamow-Shapley,
page_14,20,a,
page_14,21,început,
page_14,22,să,
page_14,23,se,
page_14,24,clatine,
page_14,25,pentru,
page_14,26,prima,
page_14,27,oară,
page_14,28,în,
page_14,29,decurs,
page_14,30,de,
page_14,31,opt,
page_14,32,decenii.,
